From Sched Date: 06/26/23   To Sched Date: 06/27/23   From Truck:      To Truck: zzzzzzzz   Whs-Code: o   Sort By Load: no   SKU Group: Cabinets   Order Status: To Do Finish In Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sched Date,Attribute,Truck,Load,Cust#,Order,Line,Item,QT,DP,MR,DA,FI,FO,NH,RW,PL,XS,XR,LD,D2,WI,WO,SI,SO,AS,QI,QO,OrigOrd#,ProdLine,OrderCode,ShipDate,Deliv-Window,Species,Color,InvHold,ShipEntry,ProgressiveWO,FINLINE,PA FF Cart#,PA FF Slot#,KIT Cab,Job/Designer,MODS,,,,,,,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,22,B15WB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Vanity,382215,10,75801,3127965,24,21AHCVSB42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,WER,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,25,BT36B-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,WEL,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,26,BT36B-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,27,BT36B-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,30,BT42-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,WER,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,31,3DB36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,WEL,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,32,BT21-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,L,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,33,BT21-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,R,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,34,BT36B-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,35,BW30MD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,DKS,H3,OCM,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,36,BT18-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,R,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,37,BT36B-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Vanity,382215,10,75801,3127965,38,21AHVSB30B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Vanity,382215,10,75801,3127965,39,21AHVDB21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Vanity,382215,10,75801,3127965,40,21AHVSB30B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Vanity,382215,10,75801,3127965,41,21AHCVSB42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,WER,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,42,BFH12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,DKS,H3,L,WEL,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,43,B18DWB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,44,SB36B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,45,4DB15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,WER,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,46,SB42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,WER,,,,,,,,
6/27/2023,Tall,382215,10,76451,3136795,18,OCC3396B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,SEA SALT CLASSIC,yes,?,,,,, ,3898/NICK,YZ,MPL,L6,F,SST,H3,LR,CLSC,OCM,WETB,,,,,
6/27/2023,Vanity,382215,10,76451,3136795,30,21AHVSB36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,SMOKE,yes,?,,,,, ,3898/NICK,YZ,MPL,L6,F,H3,SMK,,,,,,,,,
6/27/2023,Vanity,382215,10,76451,3136795,31,21AHVDB18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,SMOKE,yes,?,,,,, ,3898/NICK,YZ,MPL,L6,F,H3,SMK,,,,,,,,,
6/27/2023,Vanity,382215,10,76451,3136795,32,21AHVSB36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,SMOKE,yes,?,,,,, ,3898/NICK,YZ,MPL,L6,F,H3,SMK,,,,,,,,,
6/27/2023,Base,382215,10,76451,3136795,33,B15WB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,SMOKE,yes,?,,,,, ,3898/NICK,YZ,MPL,L6,F,H3,SMK,1FHMEL,,,,,,,,
6/27/2023,Base,382215,10,76451,3136795,34,SB36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,SMOKE,yes,?,,,,, ,3898/NICK,YZ,MPL,L6,F,H3,SMK,,,,,,,,,
6/27/2023,Base,382215,10,4573,3137712,2,3DB12/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SV,REG,6/29/2023,07/03/23-07/07/23,MDF,WHITE ICING CLASSIC,no,?,,,,, ,WYATT/JB7956,SV,MDF,JA,F,WIC,CLSC,35PCDF,,,,,,,,
6/27/2023,Base,382215,10,4573,3137712,3,SB36/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SV,REG,6/29/2023,07/03/23-07/07/23,MDF,WHITE ICING CLASSIC,no,?,,,,, ,WYATT/JB7956,SV,MDF,JA,F,WIC,CLSC,15PCDF,,,,,,,,
6/27/2023,SSusans,382215,10,4573,3137712,5,SSCB36WT/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SV,REG,6/29/2023,07/03/23-07/07/23,MDF,WHITE ICING CLASSIC,no,?,,,,, ,WYATT/JB7956,SV,MDF,JA,F,WIC,CLSC,L,FFER,,,,,,,
6/27/2023,Base,382215,10,4573,3137712,6,BFH09/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SV,REG,6/29/2023,07/03/23-07/07/23,MDF,WHITE ICING CLASSIC,no,?,,,,, ,WYATT/JB7956,SV,MDF,JA,F,WIC,CLSC,R,FFEL,,,,,,,
6/27/2023,Base,382215,10,4573,3137712,8,3DB21/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SV,REG,6/29/2023,07/03/23-07/07/23,MDF,WHITE ICING CLASSIC,no,?,,,,, ,WYATT/JB7956,SV,MDF,JA,F,WIC,CLSC,MD18,35PCDF,FFEL,,,,,,
6/27/2023,Base,382215,10,4573,3137712,9,3DB21/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SV,REG,6/29/2023,07/03/23-07/07/23,MDF,WHITE ICING CLASSIC,no,?,,,,, ,WYATT/JB7956,SV,MDF,JA,F,WIC,CLSC,MD18,35PCDF,,,,,,,
6/27/2023,Tall,382215,10,4573,3137712,10,24UCS2184/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SV,REG,6/29/2023,07/03/23-07/07/23,MDF,WHITE ICING CLASSIC,no,?,,,,, ,WYATT/JB7956,SV,MDF,JA,F,WIC,L,CLSC,MD18,FFETL,,,,,,
6/27/2023,Tall,382215,10,4573,3137712,11,24UCS2184/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SV,REG,6/29/2023,07/03/23-07/07/23,MDF,WHITE ICING CLASSIC,no,?,,,,, ,WYATT/JB7956,SV,MDF,JA,F,WIC,R,CLSC,MD18,FFETR,,,,,,
6/27/2023,Wall,382215,10,4573,3137712,26,24W4224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D2,REG,6/29/2023,07/03/23-07/07/23,MDF,WHITE ICING CLASSIC,no,?,,,,, ,WYATT/JB7956,D2,MDF,jar,f,h3,WIC,CLSC,MW41,MD15,FIFB,,,,,
6/27/2023,Vanity,382215,10,4573,3137712,27,21AHVSB36B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D2,REG,6/29/2023,07/03/23-07/07/23,MDF,FINISH SELECT,no,?,,,,, ,WYATT/JB7956,D2,MDF,jar,f,FNSLT3139097,CTC,h3,LR,FFER,,,,,,
6/27/2023,Base,382215,10,4573,3137712,28,BT48-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D2,REG,6/29/2023,07/03/23-07/07/23,MDF,FINISH SELECT,no,?,,,,, ,WYATT/JB7956,D2,MDF,jar,f,FNSLT3139097,CTC,h3,LR,1FHMEL,1FHMER,,,,,
6/27/2023,Wall,382215,10,76474,3139105,7,24W3624B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,CHY,CAPPUCCINO-BRN GLZHGLT,yes,?,,,,, ,6305/NICK,YZ,CHY,LZ,F,H3,CAP,BRN,GLZHGLT,MD21,FFEB,,,,,
6/27/2023,Wall,382215,10,76474,3139105,11,W3630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,CHY,CAPPUCCINO-BRN GLZHGLT,yes,?,,,,, ,6305/NICK,YZ,CHY,LZ,F,H3,CAP,BRN,GLZHGLT,FIO,PLYBOX,2DG1,,,,
6/27/2023,Tall,382215,10,76474,3139105,39,OCC3396B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,CHY,CAPPUCCINO-BRN GLZHGLT,yes,?,,,,, ,6305/NICK,YZ,CHY,LZ,F,CAP,H3,LR,BRN,GLZHGLT,DOCM,WETB,,,,
6/27/2023,Wall,382215,10,76474,3139105,56,W3630,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,BLACK-BURNT SIENNA GLAZE HRLM,yes,?,,,,, ,6305/NICK,YZ,MPL,LZ,F,BLK,H3,LR,EBN,GLAZE,HRLM,,,,,
6/27/2023,Wall,382215,10,76474,3139105,57,W3330,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,BLACK-BURNT SIENNA GLAZE HRLM,yes,?,,,,, ,6305/NICK,YZ,MPL,LZ,F,BLK,H3,LR,EBN,GLAZE,HRLM,,,,,
6/27/2023,Wall,382215,10,76474,3139105,58,W3630,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,BLACK-BURNT SIENNA GLAZE HRLM,yes,?,,,,, ,6305/NICK,YZ,MPL,LZ,F,BLK,H3,LR,EBN,GLAZE,HRLM,,,,,
6/27/2023,Vanity,382215,10,76474,3139105,60,21AHCVSB48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,BLACK-BURNT SIENNA GLAZE HRLM,yes,?,,,,, ,6305/NICK,YZ,MPL,LZ,F,BLK,H3,LR,EBN,GLAZE,HRLM,WEB,,,,
6/27/2023,Base,382215,10,76474,3139105,63,SB42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,BLACK-BURNT SIENNA GLAZE HRLM,yes,?,,,,, ,6305/NICK,YZ,MPL,LZ,F,BLK,H3,LR,EBN,GLAZE,HRLM,WEL,,,,
6/27/2023,Base,382215,10,76474,3139105,65,B15WB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,BLACK-BURNT SIENNA GLAZE HRLM,yes,?,,,,, ,6305/NICK,YZ,MPL,LZ,F,BLK,H3,EBN,GLAZE,HRLM,1FHMEL,,,,,
6/27/2023,Base,382215,10,76474,3139105,66,SB36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,BLACK-BURNT SIENNA GLAZE HRLM,yes,?,,,,, ,6305/NICK,YZ,MPL,LZ,F,BLK,H3,LR,EBN,GLAZE,HRLM,,,,,
6/27/2023,Base,382215,20,L1785,3141780,2,SDC30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114674,t2,repl,6/29/2023,07/03/23-07/07/23,chy,COLOR MATCH,no,?,,,,,KIT,schnuerele/shawn,t2,chy,vr,f,EGR,h3,NH,SBL,GLZHGLT,antq,clm,oa31,,,
6/27/2023,Base,382215,10,3314,3148214,2,21DB3018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2,REG,6/29/2023,07/03/23-07/07/23,chy,AMARETTO-EBONY GLZHGLT,no,?,,,,, ,Conyac  Do/N/A,P2,chy,jt,f,AMR,H3,EBN,GLZHGLT,,,,,,,
6/27/2023,Base,382215,10,3314,3148214,3,21DB3018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2,REG,6/29/2023,07/03/23-07/07/23,chy,AMARETTO-EBONY GLZHGLT,no,?,,,,, ,Conyac  Do/N/A,P2,chy,jt,f,H3,AMR,EBN,GLZHGLT,,,,,,,
6/27/2023,Base,382215,10,3314,3148214,4,21DB3018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2,REG,6/29/2023,07/03/23-07/07/23,chy,AMARETTO-EBONY GLZHGLT,no,?,,,,, ,Conyac  Do/N/A,P2,chy,jt,f,H3,AMR,EBN,GLZHGLT,WER,,,,,,
6/27/2023,Base,382215,10,W1239,3156568,1,SB27B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113824,D2,RP,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,no,?,,,,, ,CAMERON_SB/JH7419,D2,MPL,PK,F,H3,DKS,PLYBOX,FFEL,WSROR1.25,,,,,,
6/27/2023,Base,382215,10,75802,3157106,1,BT15-2/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112403,YY,REPL,6/29/2023,07/03/23-07/07/23,MDF,MACCHIATO CLASSIC,no,?,,,,, ,14952_G/R2/BRITTNEY,YY,MDF,NE,F,MCT,L,CLSC,FFD,BLUE,OD11,,,,,
6/27/2023,Wall,382215,10,77798,3157354,2,W3036B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052681,YZ,REPL,6/29/2023,07/03/23-07/07/23,CHY,DOCKSIDE,no,?,,,,, ,7576/R1/BRITTNEY,YZ,CHY,257,F,DKS,H3,LR,FFD,OA31,,,,,,
6/27/2023,Wall,382215,10,76312,3157488,1,W3642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044911,YZ,REPL,6/29/2023,07/03/23-07/07/23,MPL,CELESTE CLASSIC,no,?,,,,, ,4762/R1/BRITTNEY,YZ,MPL,M6,F,CLS,H3,LR,CLSC,FFD,OD11,,,,,
6/27/2023,Wall,382215,10,76312,3157488,2,W4242,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044911,YZ,REPL,6/29/2023,07/03/23-07/07/23,MPL,CELESTE CLASSIC,no,?,,,,, ,4762/R1/BRITTNEY,YZ,MPL,M6,F,CLS,H3,LR,CLSC,FFD,OD11,,,,,
6/27/2023,Wall,382215,10,76312,3157488,3,W4542,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044911,YZ,REPL,6/29/2023,07/03/23-07/07/23,MPL,CELESTE CLASSIC,no,?,,,,, ,4762/R1/BRITTNEY,YZ,MPL,M6,F,CLS,H3,LR,CLSC,FFD,OD11,,,,,
6/27/2023,Base,OLTL,10,L2991,3140755,1,BFH36B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100444,t2,REPL,6/29/2023,07/03/23-07/07/23,mdf,EUCALYPTUS CLASSIC,no,?,,,,, ,MUDD/MATT BENVE,t2,mdf,ho,f,ECA,h3,LR,boxo,CLSC,plybox,WEL,1ISOS36,OD11,,
6/27/2023,Wall,OLTL,10,L2991,3140755,3,W1839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100444,t2,REPL,6/29/2023,07/03/23-07/07/23,mdf,EUCALYPTUS CLASSIC,no,?,,,,, ,MUDD/MATT BENVE,t2,mdf,ho,f,ECA,h3,R,CLSC,FIO,1ADA1,1TVRT1,plybox,FFEB,OD12,
6/27/2023,Wall,OLTL,10,L2991,3140755,4,W2439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100444,t2,REPL,6/29/2023,07/03/23-07/07/23,mdf,EUCALYPTUS CLASSIC,no,?,,,,, ,MUDD/MATT BENVE,t2,mdf,ho,f,ECA,h3,L,boxo,CLSC,FIO,plybox,FFER,OD12,,
6/27/2023,Tall,OLTL,10,L2991,3140755,5,24UT3693B-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100444,t2,REPL,6/29/2023,07/03/23-07/07/23,chy,CHESTNUT,no,?,,,,, ,MUDD/MATT BENVE,t2,chy,kp,f,CHN,h3,LR,boxo,plybox,FFETR,OA33,,,,
6/27/2023,Base,OLTL,0,4657,3146572,1,PBICBB48G1S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D2,DS,6/29/2023,07/10/23-07/14/23,MPL,ENAMEL ISLANDER,no,?,,,,,KIT,Display/Zoe Wriste,D2,MPL,OI,F,ILS,H3,X,,,,,,,,
6/27/2023,Wall,OLTL,10,L1661,3155317,2,W1239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3130372,T2,repl,6/29/2023,07/03/23-07/07/23,MPL,WHITE ICING CLASSIC,no,?,,,,, ,HERNANDEZ/KAREN ROBI,T2,MPL,HK,F,WIC,H3,R,CLSC,FIO,1DG1,PLYBOX,OD10,,,
6/27/2023,Wall,OLTL,0,L721,3156328,1,24W2718B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3138180,T2,repl,6/29/2023,07/03/23-07/07/23,MPL,IRISH CREAM CLASSIC,no,?,,,,, ,barland/richard,T2,MPL,SE,F,IRC,H3,NH,BOXO,CLSC,MH16,FIO,PLYBOX,OC21,,
